Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
107,Entry long,2024-12-11 07:10,Long,2726.4,35,95424,-980,-0.10,3080,0.32,-910,-0.10,-19708,-1.97
108,Exit short,2024-12-11 09:05,Margin call,2722.8,1,2721.1,-21,-0.08,0,0.00,-19,-0.07,-19799,-1.98
108,Entry short,2024-12-11 09:05,Short,2721.1,1,2721.1,-21,-0.08,0,0.00,-19,-0.07,-19799,-1.98
109,Exit short,2024-12-11 09:15,Short Exit,2725.5,35,95238.5,-1680,-0.18,0,0.00,-1610,-0.17,-21409,-2.14
109,Entry short,2024-12-11 09:05,Short,2721.1,35,95238.5,-1680,-0.18,0,0.00,-1610,-0.17,-21409,-2.14
110,Exit short,2024-12-11 13:30,Short Exit,2726.1,35,95214,-2135,-0.22,0,0.00,-2065,-0.22,-23544,-2.35
110,Entry short,2024-12-11 13:20,Short,2720.4,35,95214,-2135,-0.22,0,0.00,-2065,-0.22,-23544,-2.35
111,Exit long,2024-12-11 15:55,Long Exit,2755.7,35,95567.5,8680,0.91,10115,1.06,-1610,-0.17,-14864,-1.49
111,Entry long,2024-12-11 13:30,Long,2730.5,35,95567.5,8680,0.91,10115,1.06,-1610,-0.17,-14864,-1.49
112,Exit short,2024-12-12 03:55,Short Exit,2749.2,35,96096,-1400,-0.15,770,0.08,-1330,-0.14,-16264,-1.63
112,Entry short,2024-12-12 02:05,Short,2745.6,35,96096,-1400,-0.15,770,0.08,-1330,-0.14,-16264,-1.63
113,Exit short,2024-12-12 06:25,Short Exit,2747.7,35,96064.5,-1190,-0.12,0,0.00,-1120,-0.12,-17454,-1.75
113,Entry short,2024-12-12 06:10,Short,2744.7,35,96064.5,-1190,-0.12,0,0.00,-1120,-0.12,-17454,-1.75
114,Exit short,2024-12-12 11:20,Short Exit,2743.1,35,96015.5,-70,-0.01,1470,0.15,-490,-0.05,-17524,-1.75
114,Entry short,2024-12-12 11:00,Short,2743.3,35,96015.5,-70,-0.01,1470,0.15,-490,-0.05,-17524,-1.75
115,Exit short,2024-12-12 13:15,Short Exit,2734.3,35,95697,-175,-0.02,1365,0.14,-1015,-0.11,-17699,-1.77
115,Entry short,2024-12-12 13:00,Short,2734.2,35,95697,-175,-0.02,1365,0.14,-1015,-0.11,-17699,-1.77
116,Exit short,2024-12-12 13:45,Short Exit,2736.6,35,95788,-70,-0.01,945,0.10,-455,-0.05,-17769,-1.78
116,Entry short,2024-12-12 13:30,Short,2736.8,35,95788,-70,-0.01,945,0.10,-455,-0.05,-17769,-1.78
117,Exit short,2024-12-12 13:50,Short Exit,2735.4,35,95781,280,0.03,1645,0.17,0,0.00,-17489,-1.75
117,Entry short,2024-12-12 13:45,Short,2736.6,35,95781,280,0.03,1645,0.17,0,0.00,-17489,-1.75
118,Exit short,2024-12-12 14:00,Margin call,2728.1,1,2726.2,-23,-0.08,0,0.00,-21,-0.08,-17582,-1.76
118,Entry short,2024-12-12 13:55,Short,2726.2,1,2726.2,-23,-0.08,0,0.00,-21,-0.08,-17582,-1.76
119,Exit short,2024-12-12 14:30,Short Exit,2712.1,35,95417,4795,0.50,6265,0.66,-735,-0.08,-12717,-1.27
119,Entry short,2024-12-12 13:55,Short,2726.2,35,95417,4795,0.50,6265,0.66,-735,-0.08,-12717,-1.27
120,Exit short,2024-12-12 14:45,Short Exit,2708.6,36,97473.6,-504,-0.05,864,0.09,-432,-0.04,-13221,-1.32
120,Entry short,2024-12-12 14:35,Short,2707.6,36,97473.6,-504,-0.05,864,0.09,-432,-0.04,-13221,-1.32
121,Exit short,2024-12-13 02:35,Short Exit,2713.8,36,97628.4,-828,-0.08,1764,0.18,-1224,-0.13,-14049,-1.40
121,Entry short,2024-12-13 01:25,Short,2711.9,36,97628.4,-828,-0.08,1764,0.18,-1224,-0.13,-14049,-1.40
122,Exit short,2024-12-13 09:05,Short Exit,2695,36,97632,5976,0.61,7380,0.76,-72,-0.01,-8073,-0.81
122,Entry short,2024-12-13 03:45,Short,2712,36,97632,5976,0.61,7380,0.76,-72,-0.01,-8073,-0.81
123,Exit short,2024-12-13 12:40,Short Exit,2692.1,36,96771.6,-1584,-0.16,1728,0.18,-1512,-0.16,-9657,-0.97
123,Entry short,2024-12-13 09:50,Short,2688.1,36,96771.6,-1584,-0.16,1728,0.18,-1512,-0.16,-9657,-0.97
124,Exit short,2024-12-13 15:05,Short Exit,2679.4,36,96868.8,3960,0.41,5508,0.57,-504,-0.05,-5697,-0.57
124,Entry short,2024-12-13 13:00,Short,2690.8,36,96868.8,3960,0.41,5508,0.57,-504,-0.05,-5697,-0.57
125,Exit short,2024-12-13 19:00,Short Exit,2675.1,37,98897.3,-962,-0.10,0,0.00,-888,-0.09,-6659,-0.67
125,Entry short,2024-12-13 18:40,Short,2672.9,37,98897.3,-962,-0.10,0,0.00,-888,-0.09,-6659,-0.67
126,Exit short,2024-12-13 21:00,EOD Close 21:00 UTC,2665.1,37,98634.6,111,0.01,888,0.09,-111,-0.01,-6548,-0.65
126,Entry short,2024-12-13 20:55,Short,2665.8,37,98634.6,111,0.01,888,0.09,-111,-0.01,-6548,-0.65
127,Exit short,2024-12-16 01:00,Short Exit,2667.1,37,98571.7,-1258,-0.13,925,0.09,-1184,-0.12,-7806,-0.78
127,Entry short,2024-12-16 00:45,Short,2664.1,37,98571.7,-1258,-0.13,925,0.09,-1184,-0.12,-7806,-0.78
128,Exit long,2024-12-16 13:20,Long Exit,2679.2,37,99008.3,1073,0.11,2738,0.28,-666,-0.07,-6733,-0.67
128,Entry long,2024-12-16 08:20,Long,2675.9,37,99008.3,1073,0.11,2738,0.28,-666,-0.07,-6733,-0.67
129,Exit long,2024-12-16 14:40,Long Exit,2675.1,37,99104.5,-1406,-0.14,0,0.00,-1332,-0.13,-8139,-0.81
129,Entry long,2024-12-16 14:30,Long,2678.5,37,99104.5,-1406,-0.14,0,0.00,-1332,-0.13,-8139,-0.81
130,Exit long,2024-12-17 02:45,Long Exit,2671.8,37,98960.2,-1184,-0.12,370,0.04,-1110,-0.11,-9323,-0.93
130,Entry long,2024-12-17 01:10,Long,2674.6,37,98960.2,-1184,-0.12,370,0.04,-1110,-0.11,-9323,-0.93
131,Exit short,2024-12-17 05:15,Short Exit,2668.4,37,98660.5,-851,-0.09,74,0.01,-777,-0.08,-10174,-1.02
131,Entry short,2024-12-17 05:00,Short,2666.5,37,98660.5,-851,-0.09,74,0.01,-777,-0.08,-10174,-1.02
132,Exit short,2024-12-17 07:10,Short Exit,2668.1,37,98623.5,-1110,-0.11,555,0.06,-1036,-0.11,-11284,-1.13
132,Entry short,2024-12-17 06:20,Short,2665.5,37,98623.5,-1110,-0.11,555,0.06,-1036,-0.11,-11284,-1.13
133,Exit short,2024-12-17 13:35,Short Exit,2656.2,37,98612.4,3182,0.32,5069,0.51,-592,-0.06,-8102,-0.81
133,Entry short,2024-12-17 08:20,Short,2665.2,37,98612.4,3182,0.32,5069,0.51,-592,-0.06,-8102,-0.81
134,Exit short,2024-12-17 14:15,Short Exit,2650.9,37,97957.5,-1406,-0.14,518,0.05,-2294,-0.23,-9508,-0.95
134,Entry short,2024-12-17 13:50,Short,2647.5,37,97957.5,-1406,-0.14,518,0.05,-2294,-0.23,-9508,-0.95
135,Exit short,2024-12-17 15:05,Short Exit,2651.6,37,98142.5,185,0.02,1628,0.17,-925,-0.09,-9323,-0.93
135,Entry short,2024-12-17 14:30,Short,2652.5,37,98142.5,185,0.02,1628,0.17,-925,-0.09,-9323,-0.93
136,Exit short,2024-12-18 08:30,Short Exit,2663.4,37,98397.8,-1628,-0.17,148,0.02,-1554,-0.16,-10951,-1.10
136,Entry short,2024-12-18 08:20,Short,2659.4,37,98397.8,-1628,-0.17,148,0.02,-1554,-0.16,-10951,-1.10
137,Exit long,2024-12-18 08:30,Long Exit,2662.7,37,98545.8,-407,-0.04,0,0.00,-333,-0.03,-11358,-1.14
137,Entry long,2024-12-18 08:30,Long,2663.4,37,98545.8,-407,-0.04,0,0.00,-333,-0.03,-11358,-1.14
138,Exit long,2024-12-18 13:35,Long Exit,2659.8,37,98549.5,-1517,-0.15,148,0.02,-1443,-0.15,-12875,-1.29
138,Entry long,2024-12-18 13:20,Long,2663.5,37,98549.5,-1517,-0.15,148,0.02,-1443,-0.15,-12875,-1.29
139,Exit short,2024-12-18 19:30,Short Exit,2637.6,37,98316.4,7104,0.72,9916,1.01,-222,-0.02,-5771,-0.58
139,Entry short,2024-12-18 14:10,Short,2657.2,37,98316.4,7104,0.72,9916,1.01,-222,-0.02,-5771,-0.58
140,Exit short,2024-12-18 20:00,Short Exit,2623.4,37,97376.6,2960,0.30,4995,0.51,-2331,-0.24,-2811,-0.28
140,Entry short,2024-12-18 19:35,Short,2631.8,37,97376.6,2960,0.30,4995,0.51,-2331,-0.24,-2811,-0.28
141,Exit short,2024-12-19 01:05,Short Exit,2610.3,38,99107.8,-988,-0.10,722,0.07,-912,-0.09,-3799,-0.38
141,Entry short,2024-12-19 00:55,Short,2608.1,38,99107.8,-988,-0.10,722,0.07,-912,-0.09,-3799,-0.38
142,Exit short,2024-12-19 07:15,Short Exit,2627.9,37,97139.8,-1073,-0.11,3330,0.34,-1480,-0.15,-4872,-0.49
142,Entry short,2024-12-19 01:45,Short,2625.4,37,97139.8,-1073,-0.11,3330,0.34,-1480,-0.15,-4872,-0.49
143,Exit long,2024-12-19 07:35,Long Exit,2632.4,37,97328.5,555,0.06,1887,0.19,-370,-0.04,-4317,-0.43
143,Entry long,2024-12-19 07:20,Long,2630.5,37,97328.5,555,0.06,1887,0.19,-370,-0.04,-4317,-0.43
144,Exit long,2024-12-19 08:00,Long Exit,2628.4,37,97413.6,-1776,-0.18,0,0.00,-1702,-0.17,-6093,-0.61
144,Entry long,2024-12-19 07:45,Long,2632.8,37,97413.6,-1776,-0.18,0,0.00,-1702,-0.17,-6093,-0.61
145,Exit long,2024-12-19 10:00,Long Exit,2632.2,37,97446.9,-703,-0.07,444,0.05,-666,-0.07,-6796,-0.68
145,Entry long,2024-12-19 09:40,Long,2633.7,37,97446.9,-703,-0.07,444,0.05,-666,-0.07,-6796,-0.68
146,Exit long,2024-12-19 10:50,Long Exit,2633.1,37,97606,-1961,-0.20,74,0.01,-2109,-0.22,-8757,-0.88
146,Entry long,2024-12-19 10:45,Long,2638,37,97606,-1961,-0.20,74,0.01,-2109,-0.22,-8757,-0.88
147,Exit short,2024-12-19 13:35,Short Exit,2616.5,37,97032.5,2072,0.21,4070,0.42,-259,-0.03,-6685,-0.67
147,Entry short,2024-12-19 12:40,Short,2622.5,37,97032.5,2072,0.21,4070,0.42,-259,-0.03,-6685,-0.67
148,Exit short,2024-12-19 14:35,Short Exit,2613.5,37,96769.8,555,0.06,2516,0.26,-1110,-0.11,-6130,-0.61
148,Entry short,2024-12-19 13:40,Short,2615.4,37,96769.8,555,0.06,2516,0.26,-1110,-0.11,-6130,-0.61
149,Exit short,2024-12-20 01:05,Short Exit,2606.6,38,98982.4,-836,-0.08,380,0.04,-760,-0.08,-6966,-0.70
149,Entry short,2024-12-20 00:55,Short,2604.8,38,98982.4,-836,-0.08,380,0.04,-760,-0.08,-6966,-0.70
150,Exit long,2024-12-20 02:05,Long Exit,2612,37,96762.4,-1332,-0.14,962,0.10,-1258,-0.13,-8298,-0.83
150,Entry long,2024-12-20 01:50,Long,2615.2,37,96762.4,-1332,-0.14,962,0.10,-1258,-0.13,-8298,-0.83
151,Exit short,2024-12-20 02:25,Short Exit,2614.7,37,96621.8,-1369,-0.14,0,0.00,-1295,-0.13,-9667,-0.97
151,Entry short,2024-12-20 02:05,Short,2611.4,37,96621.8,-1369,-0.14,0,0.00,-1295,-0.13,-9667,-0.97
152,Exit short,2024-12-20 04:05,Short Exit,2613.9,37,96762.4,333,0.03,1850,0.19,0,0.00,-9334,-0.93
152,Entry short,2024-12-20 02:25,Short,2615.2,37,96762.4,333,0.03,1850,0.19,0,0.00,-9334,-0.93
153,Exit long,2024-12-20 09:25,Long Exit,2618.8,37,96991.8,-1110,-0.11,111,0.01,-1036,-0.11,-10444,-1.04
153,Entry long,2024-12-20 08:30,Long,2621.4,37,96991.8,-1110,-0.11,111,0.01,-1036,-0.11,-10444,-1.04
154,Exit long,2024-12-20 13:55,Long Exit,2623.7,37,96977,851,0.09,3071,0.32,-407,-0.04,-9593,-0.96
154,Entry long,2024-12-20 13:30,Long,2621,37,96977,851,0.09,3071,0.32,-407,-0.04,-9593,-0.96
155,Exit long,2024-12-20 14:40,Long Exit,2631.7,37,97513.5,-1554,-0.16,37,0.00,-1480,-0.15,-11147,-1.11
155,Entry long,2024-12-20 14:30,Long,2635.5,37,97513.5,-1554,-0.16,37,0.00,-1480,-0.15,-11147,-1.11
156,Exit long,2024-12-20 16:30,Long Exit,2643,37,97757.7,185,0.02,4255,0.44,-259,-0.03,-10962,-1.10
156,Entry long,2024-12-20 15:15,Long,2642.1,37,97757.7,185,0.02,4255,0.44,-259,-0.03,-10962,-1.10
157,Exit long,2024-12-20 20:40,Long Exit,2644.9,37,97957.5,-1110,-0.11,666,0.07,-1036,-0.11,-12072,-1.21
157,Entry long,2024-12-20 18:40,Long,2647.5,37,97957.5,-1110,-0.11,666,0.07,-1036,-0.11,-12072,-1.21
158,Exit long,2024-12-23 00:20,Long Exit,2638.2,37,97698.5,-999,-0.10,444,0.05,-925,-0.09,-13071,-1.31
158,Entry long,2024-12-22 23:00,Long,2640.5,37,97698.5,-999,-0.10,444,0.05,-925,-0.09,-13071,-1.31
159,Exit long,2024-12-23 02:20,Long Exit,2639.2,37,97742.9,-1073,-0.11,0,0.00,-999,-0.10,-14144,-1.41
159,Entry long,2024-12-23 02:10,Long,2641.7,37,97742.9,-1073,-0.11,0,0.00,-999,-0.10,-14144,-1.41
160,Exit long,2024-12-23 07:55,Long Exit,2643.4,37,97902,-1110,-0.11,222,0.02,-1036,-0.11,-15254,-1.53
160,Entry long,2024-12-23 06:40,Long,2646,37,97902,-1110,-0.11,222,0.02,-1036,-0.11,-15254,-1.53
161,Exit short,2024-12-23 15:00,Short Exit,2636.5,37,97465.4,-999,-0.10,2553,0.26,-925,-0.09,-16253,-1.63
161,Entry short,2024-12-23 10:45,Short,2634.2,37,97465.4,-999,-0.10,2553,0.26,-925,-0.09,-16253,-1.63
162,Exit short,2024-12-23 16:35,Short Exit,2630.1,37,97580.1,2516,0.26,5180,0.53,0,0.00,-13737,-1.37
162,Entry short,2024-12-23 15:00,Short,2637.3,37,97580.1,2516,0.26,5180,0.53,0,0.00,-13737,-1.37
163,Exit short,2024-12-24 16:30,Short Exit,2632.3,37,97273,-1369,-0.14,1739,0.18,-1295,-0.13,-15106,-1.51
163,Entry short,2024-12-24 14:30,Short,2629,37,97273,-1369,-0.14,1739,0.18,-1295,-0.13,-15106,-1.51
164,Exit long,2024-12-26 07:20,Long Exit,2638.4,37,97761.4,-1554,-0.16,1591,0.16,-1480,-0.15,-16660,-1.67
164,Entry long,2024-12-26 01:00,Long,2642.2,37,97761.4,-1554,-0.16,1591,0.16,-1480,-0.15,-16660,-1.67
165,Exit long,2024-12-26 13:30,Long Exit,2642,37,97935.3,-1961,-0.20,481,0.05,-1887,-0.19,-18621,-1.86
165,Entry long,2024-12-26 13:00,Long,2646.9,37,97935.3,-1961,-0.20,481,0.05,-1887,-0.19,-18621,-1.86
166,Exit long,2024-12-26 17:15,Long Exit,2647.1,37,98068.5,-1406,-0.14,1813,0.18,-1332,-0.14,-20027,-2.00
166,Entry long,2024-12-26 15:05,Long,2650.5,37,98068.5,-1406,-0.14,1813,0.18,-1332,-0.14,-20027,-2.00
167,Exit long,2024-12-26 21:00,EOD Close 21:00 UTC,2654.4,36,95400,1440,0.15,2052,0.22,-324,-0.03,-18587,-1.86
167,Entry long,2024-12-26 18:00,Long,2650,36,95400,1440,0.15,2052,0.22,-324,-0.03,-18587,-1.86
168,Exit long,2024-12-27 07:45,Long Exit,2649.5,37,98116.6,-999,-0.10,74,0.01,-925,-0.09,-19586,-1.96
168,Entry long,2024-12-27 07:30,Long,2651.8,37,98116.6,-999,-0.10,74,0.01,-925,-0.09,-19586,-1.96
169,Exit short,2024-12-27 13:10,Short Exit,2639.4,37,97872.4,1998,0.20,3293,0.34,-555,-0.06,-17588,-1.76
169,Entry short,2024-12-27 08:00,Short,2645.2,37,97872.4,1998,0.20,3293,0.34,-555,-0.06,-17588,-1.76
170,Exit short,2024-12-27 14:15,Short Exit,2633.3,37,97532,851,0.09,2590,0.27,-666,-0.07,-16737,-1.67
170,Entry short,2024-12-27 13:20,Short,2636,37,97532,851,0.09,2590,0.27,-666,-0.07,-16737,-1.67
171,Exit short,2024-12-27 14:40,Short Exit,2629.3,37,97221.2,-777,-0.08,74,0.01,-703,-0.07,-17514,-1.75
171,Entry short,2024-12-27 14:30,Short,2627.6,37,97221.2,-777,-0.08,74,0.01,-703,-0.07,-17514,-1.75
172,Exit short,2024-12-27 21:00,EOD Close 21:00 UTC,2631.9,37,97435.8,407,0.04,1739,0.18,-259,-0.03,-17107,-1.71
172,Entry short,2024-12-27 20:00,Short,2633.4,37,97435.8,407,0.04,1739,0.18,-259,-0.03,-17107,-1.71
173,Exit short,2024-12-30 09:15,Short Exit,2625.8,37,97076.9,-925,-0.10,222,0.02,-851,-0.09,-18032,-1.80
173,Entry short,2024-12-30 08:50,Short,2623.7,37,97076.9,-925,-0.10,222,0.02,-851,-0.09,-18032,-1.80
174,Exit short,2024-12-30 11:10,Short Exit,2626.3,37,97128.7,-592,-0.06,1369,0.14,-518,-0.05,-18624,-1.86
174,Entry short,2024-12-30 10:30,Short,2625.1,37,97128.7,-592,-0.06,1369,0.14,-518,-0.05,-18624,-1.86
175,Exit long,2024-12-30 13:30,Long Exit,2632.3,37,97520.9,-1406,-0.14,333,0.03,-1332,-0.14,-20030,-2.00
175,Entry long,2024-12-30 13:20,Long,2635.7,37,97520.9,-1406,-0.14,333,0.03,-1332,-0.14,-20030,-2.00
176,Exit short,2024-12-30 14:05,Short Exit,2622.6,37,97317.4,2664,0.27,4884,0.50,-296,-0.03,-17366,-1.74
176,Entry short,2024-12-30 13:30,Short,2630.2,37,97317.4,2664,0.27,4884,0.50,-296,-0.03,-17366,-1.74
177,Exit short,2024-12-30 15:40,Short Exit,2615.5,37,96769.8,-185,-0.02,1258,0.13,-1147,-0.12,-17551,-1.76
177,Entry short,2024-12-30 15:05,Short,2615.4,37,96769.8,-185,-0.02,1258,0.13,-1147,-0.12,-17551,-1.76
178,Exit short,2024-12-31 13:20,Short Exit,2624.5,37,96988.1,-1332,-0.14,1406,0.14,-1258,-0.13,-18883,-1.89
178,Entry short,2024-12-31 13:00,Short,2621.3,37,96988.1,-1332,-0.14,1406,0.14,-1258,-0.13,-18883,-1.89
179,Exit long,2024-12-31 14:40,Long Exit,2627.6,37,97117.6,888,0.09,2146,0.22,-518,-0.05,-17995,-1.80
179,Entry long,2024-12-31 13:20,Long,2624.8,37,97117.6,888,0.09,2146,0.22,-518,-0.05,-17995,-1.80
180,Exit long,2024-12-31 16:05,Long Exit,2636.9,37,97509.8,407,0.04,2072,0.21,-148,-0.02,-17588,-1.76
180,Entry long,2024-12-31 15:30,Long,2635.4,37,97509.8,407,0.04,2072,0.21,-148,-0.02,-17588,-1.76
181,Exit long,2024-12-31 19:40,Long Exit,2637.2,37,97698.5,-1369,-0.14,481,0.05,-1295,-0.13,-18957,-1.90
181,Entry long,2024-12-31 18:20,Long,2640.5,37,97698.5,-1369,-0.14,481,0.05,-1295,-0.13,-18957,-1.90
182,Exit long,2025-01-01 23:15,Long Exit,2639.2,37,97691.1,-555,-0.06,74,0.01,-481,-0.05,-19512,-1.95
182,Entry long,2025-01-01 23:00,Long,2640.3,37,97691.1,-555,-0.06,74,0.01,-481,-0.05,-19512,-1.95
183,Exit long,2025-01-02 13:10,Long Exit,2651.3,37,97720.7,3626,0.37,6845,0.70,-74,-0.01,-15886,-1.59
183,Entry long,2025-01-02 01:00,Long,2641.1,37,97720.7,3626,0.37,6845,0.70,-74,-0.01,-15886,-1.59
184,Exit long,2025-01-02 15:00,Long Exit,2659.6,37,98172.1,2183,0.22,4181,0.43,-2035,-0.21,-13703,-1.37
184,Entry long,2025-01-02 13:25,Long,2653.3,37,98172.1,2183,0.22,4181,0.43,-2035,-0.21,-13703,-1.37
185,Exit long,2025-01-02 21:00,EOD Close 21:00 UTC,2673.2,37,98364.5,5291,0.54,5735,0.58,0,0.00,-8412,-0.84
185,Entry long,2025-01-02 15:00,Long,2658.5,37,98364.5,5291,0.54,5735,0.58,0,0.00,-8412,-0.84
186,Exit long,2025-01-03 02:25,Long Exit,2673.8,37,98919.5,-37,0.00,1702,0.17,-333,-0.03,-8449,-0.84
186,Entry long,2025-01-03 02:05,Long,2673.5,37,98919.5,-37,0.00,1702,0.17,-333,-0.03,-8449,-0.84
187,Exit long,2025-01-03 05:50,Long Exit,2672.8,37,98989.8,-1110,-0.11,1961,0.20,-1036,-0.10,-9559,-0.96
187,Entry long,2025-01-03 02:30,Long,2675.4,37,98989.8,-1110,-0.11,1961,0.20,-1036,-0.10,-9559,-0.96
188,Exit short,2025-01-03 07:50,Short Exit,2671.1,37,98741.9,-1036,-0.10,259,0.03,-962,-0.10,-10595,-1.06
188,Entry short,2025-01-03 07:20,Short,2668.7,37,98741.9,-1036,-0.10,259,0.03,-962,-0.10,-10595,-1.06
189,Exit short,2025-01-03 10:05,Margin call,2671,1,2668.1,-33,-0.12,37,0.14,-31,-0.12,-10700,-1.07
189,Entry short,2025-01-03 08:00,Short,2668.1,1,2668.1,-33,-0.12,37,0.14,-31,-0.12,-10700,-1.07
190,Exit short,2025-01-03 10:15,Short Exit,2671.3,36,96051.6,-1296,-0.13,1332,0.14,-1224,-0.13,-11924,-1.19
190,Entry short,2025-01-03 08:00,Short,2668.1,36,96051.6,-1296,-0.13,1332,0.14,-1224,-0.13,-11924,-1.19
191,Exit short,2025-01-03 10:40,Margin call,2669.5,1,2667.9,-20,-0.07,6,0.02,-18,-0.07,-12016,-1.20
191,Entry short,2025-01-03 10:30,Short,2667.9,1,2667.9,-20,-0.07,6,0.02,-18,-0.07,-12016,-1.20
192,Exit short,2025-01-03 10:55,Short Exit,2671,36,96044.4,-1260,-0.13,216,0.02,-1188,-0.12,-13204,-1.32
192,Entry short,2025-01-03 10:30,Short,2667.9,36,96044.4,-1260,-0.13,216,0.02,-1188,-0.12,-13204,-1.32
193,Exit short,2025-01-03 13:20,Margin call,2667.8,1,2666.1,-21,-0.08,0,0.00,-19,-0.07,-13297,-1.33
193,Entry short,2025-01-03 13:15,Short,2666.1,1,2666.1,-21,-0.08,0,0.00,-19,-0.07,-13297,-1.33
194,Exit short,2025-01-03 13:50,Short Exit,2664.2,36,95979.6,540,0.06,3204,0.33,-684,-0.07,-12685,-1.27
194,Entry short,2025-01-03 13:15,Short,2666.1,36,95979.6,540,0.06,3204,0.33,-684,-0.07,-12685,-1.27
195,Exit short,2025-01-03 15:35,Short Exit,2659.7,37,98416.3,-74,-0.01,1739,0.18,-1036,-0.11,-12759,-1.28
195,Entry short,2025-01-03 15:00,Short,2659.9,37,98416.3,-74,-0.01,1739,0.18,-1036,-0.11,-12759,-1.28
196,Exit short,2025-01-06 08:15,Short Exit,2640.5,37,98057.4,3441,0.35,4995,0.51,-333,-0.03,-9318,-0.93
196,Entry short,2025-01-06 04:10,Short,2650.2,37,98057.4,3441,0.35,4995,0.51,-333,-0.03,-9318,-0.93
197,Exit long,2025-01-06 11:35,Long Exit,2659.3,37,98157.3,2220,0.23,3663,0.37,-74,-0.01,-7098,-0.71
197,Entry long,2025-01-06 11:15,Long,2652.9,37,98157.3,2220,0.23,3663,0.37,-74,-0.01,-7098,-0.71
198,Exit long,2025-01-06 11:50,Long Exit,2658.6,37,98534.7,-1813,-0.18,185,0.02,-1739,-0.18,-8911,-0.89
198,Entry long,2025-01-06 11:40,Long,2663.1,37,98534.7,-1813,-0.18,185,0.02,-1739,-0.18,-8911,-0.89
199,Exit short,2025-01-06 14:00,Short Exit,2636.7,37,98035.2,4625,0.47,6845,0.70,-111,-0.01,-4286,-0.43
199,Entry short,2025-01-06 13:30,Short,2649.6,37,98035.2,4625,0.47,6845,0.70,-111,-0.01,-4286,-0.43
200,Exit short,2025-01-06 14:35,Short Exit,2636.4,37,97261.9,-2997,-0.31,814,0.08,-4033,-0.41,-7283,-0.73
200,Entry short,2025-01-06 14:15,Short,2628.7,37,97261.9,-2997,-0.31,814,0.08,-4033,-0.41,-7283,-0.73
201,Exit short,2025-01-06 21:00,EOD Close 21:00 UTC,2645.9,37,97961.2,481,0.05,1406,0.14,-259,-0.03,-6802,-0.68
201,Entry short,2025-01-06 18:25,Short,2647.6,37,97961.2,481,0.05,1406,0.14,-259,-0.03,-6802,-0.68
202,Exit long,2025-01-07 08:50,Long Exit,2652.4,37,97964.9,1591,0.16,3589,0.37,-555,-0.06,-5211,-0.52
202,Entry long,2025-01-07 01:00,Long,2647.7,37,97964.9,1591,0.16,3589,0.37,-555,-0.06,-5211,-0.52
203,Exit long,2025-01-07 12:15,Long Exit,2659.3,37,98453.3,-740,-0.08,222,0.02,-777,-0.08,-5951,-0.60
203,Entry long,2025-01-07 12:05,Long,2660.9,37,98453.3,-740,-0.08,222,0.02,-777,-0.08,-5951,-0.60
204,Exit long,2025-01-07 13:05,Long Exit,2664.1,37,98482.9,740,0.08,2035,0.21,-333,-0.03,-5211,-0.52
204,Entry long,2025-01-07 12:40,Long,2661.7,37,98482.9,740,0.08,2035,0.21,-333,-0.03,-5211,-0.52
205,Exit long,2025-01-07 13:35,Long Exit,2671.2,37,98827,-74,-0.01,1887,0.19,-222,-0.02,-5285,-0.53
205,Entry long,2025-01-07 13:15,Long,2671,37,98827,-74,-0.01,1887,0.19,-222,-0.02,-5285,-0.53
206,Exit short,2025-01-07 15:10,Short Exit,2660.8,37,98297.9,-1665,-0.17,185,0.02,-1739,-0.18,-6950,-0.69
206,Entry short,2025-01-07 15:05,Short,2656.7,37,98297.9,-1665,-0.17,185,0.02,-1739,-0.18,-6950,-0.69
207,Exit long,2025-01-08 02:30,Long Exit,2660.9,37,98527.3,-888,-0.09,74,0.01,-814,-0.08,-7838,-0.78
207,Entry long,2025-01-08 01:40,Long,2662.9,37,98527.3,-888,-0.09,74,0.01,-814,-0.08,-7838,-0.78
208,Exit short,2025-01-08 11:55,Short Exit,2664.6,37,98482.9,-1221,-0.12,444,0.05,-1147,-0.12,-9059,-0.91
208,Entry short,2025-01-08 11:25,Short,2661.7,37,98482.9,-1221,-0.12,444,0.05,-1147,-0.12,-9059,-0.91
209,Exit long,2025-01-08 13:25,Long Exit,2670.3,37,98790,-37,0.00,1517,0.15,-407,-0.04,-9096,-0.91
209,Entry long,2025-01-08 13:00,Long,2670,37,98790,-37,0.00,1517,0.15,-407,-0.04,-9096,-0.91
210,Exit long,2025-01-08 15:00,Long Exit,2674.9,37,98790,1665,0.17,4995,0.51,-148,-0.01,-7431,-0.74
210,Entry long,2025-01-08 13:35,Long,2670,37,98790,1665,0.17,4995,0.51,-148,-0.01,-7431,-0.74
211,Exit long,2025-01-08 17:30,Long Exit,2677.1,37,98971.3,666,0.07,4403,0.44,0,0.00,-6765,-0.68
211,Entry long,2025-01-08 15:00,Long,2674.9,37,98971.3,666,0.07,4403,0.44,0,0.00,-6765,-0.68
212,Exit short,2025-01-08 17:50,Short Exit,2669.1,37,98697.5,-740,-0.07,740,0.07,-1332,-0.13,-7505,-0.75
212,Entry short,2025-01-08 17:35,Short,2667.5,37,98697.5,-740,-0.07,740,0.07,-1332,-0.13,-7505,-0.75
